pdf,pagina_fisica,pagina_logica,seccion,numero_carta_token,clase_contenido,extracto_fuente_breve
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-120,texto de cartas,"Elfo Oscuro Batidor. (nº120. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, inmunidad a Eventos. Pagar cinco Pasos: destruye la criatura objetivo con Fuerza inferior al Elfo Batidor."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-121,texto de cartas,"Elfo Oscuro Arcano. (nº121. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, inmunidad a Recursos Rápidos. Gira esta carta: busca un Recurso Rápido de tu mazo de Recursos y ponlo en tu mano, mezcla tu baraja."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-122,texto de cartas,"Elfo Oscuro Adivino. (nº122. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, inmunidad a Eventos. Pagar cinco Pasos: mira las cinco primeras cartas de tu mazo de Recursos, colócalas en cualquier orden."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-123,texto de cartas,"Elfo Oscuro Pretoriano. (nº123. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Dureza, inmunidad a Eventos y Recursos Rápidos. +5 a la Fuerza de todos los Elfos Oscuros restantes. No se gira al atacar."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-124,texto de cartas,"Sabine, la Princesa Oscura. (nº124. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 25. ""Sabine es un Elfo Oscuro, inmunidad a Eventos o Recursos Rápidos. Pagar cinco de Fuerza: +5 a la Fuerza de todos los Goblin"
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-125,texto de cartas,"El Emperador Oscuro. (nº125. Edición Mítica). Tipo: Señor de los Reinos. Coste/Fuerza: 30. ""Dureza, inmunidad a Eventos y Recursos Rápidos o Habilidades, no se gira al atacar. +5 a la Fuerza de todos los Elfos Oscuros. Pagar 5 Pasos: destru"
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-126,texto de cartas,"Odrick Barba Azul. (nº126. Edición Mítica). Tipo: Señor de los Reinos. Coste/Fuerza: 20. ""Dureza, inmunidad a Eventos y Recursos, no se gira al atacar. Pagar cinco Pasos: gira la criatura objetivo, ya no se endereza de forma normal. Pagar d"
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-127,texto de cartas,"Sebastián, Clérigo Jubilado. (nº127. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, inmunidad a Eventos y Recursos Rápidos. Si la carta Fantasy Tokens Edición Mítica Página 13 llamada Odrick Barba Azul está en juego, b"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-128,texto de cartas,"Garruck, Colmillo Furioso. (nº128. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Dureza, inmunidad a Eventos y Recursos Rápidos. Si una carta llamada Odrick Barba Azul está en juego, búscala de tu mazo y ponla en juego sin pa"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-129,texto de cartas,"Ferrick Barba Roja. (nº129. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 20. ""Dureza, inmunidad a Eventos y Recursos Rápidos, no se gira al atacar, si Odrick Barba Azul está en juego, -5 a la Fuerza de todos los Goblins, Orcos y"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-130,texto de cartas,"Capa del Señor Oscuro. (nº130. Edición Mítica). Tipo: Token de Criatura. Coste: 10. ""+10 a la Fuerza de la criatura objetivo, no se gira al atacar, se equipa por cero Pasos, inmunidad a Eventos y Recursos Rápidos. A la carta llamada Odrick"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-131,texto de cartas,"Demasiado Mayor Para Esto. (nº131. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""La criatura designada no puede ser objetivo de Eventos, Recursos Rápidos o Habilidades. Roba dos cartas de tu mazo de Recursos. Remueve esta carta a la Pi"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-132,texto de cartas,"Descenso al Inframundo. (nº132. Edición Mítica). Tipo: Evento. Coste: 10. ""Busca una carta de Zombi, Elfo Oscuro, Goblin, Orco o Demonio de tu baraja de tipo Señor y ponla en tu mano, mezcla tu baraja. Envía este naipe a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-133,texto de cartas,"Sombra Burlesca. (nº133. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Intangible, solo puede ser dañado por criaturas del tipo Espíritu, Ángel o Demonio, o equipos legendarios. Girar la Sombra: anéxala a la criatura objetivo"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-134,texto de cartas,"Espíritu Encadenado. (nº134. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Intangible, Vuelo, no se gira al atacar. Pagar cinco Pasos: gira el permanente objetivo, no se endereza hasta que esta carta sea destruida o removida"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-135,texto de cartas,"Alma en Pena. (nº135. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Intangible, Vuelo, no se gira al atacar. Pagar diez Pasos: el jugador objetivo pierde diez Pasos de su Reserva y los ganas tú."""
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-136,texto de cartas,"Espíritu Atormentado. (nº136. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Intangible, Vuelo, no se gira al atacar. Pagar cinco Pasos: la criatura objetivo no puede usar sus Habilidades."""
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-137,texto de cartas,"Poltergeist. (nº137. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 20. ""Sacrificar un Espíritu: reduce el coste de Poltergeist en cinco Pasos por cada uno y gana cinco Pasos. Cuando este naipe entre en juego, anéxalo al Señor obje"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-138,texto de cartas,"Payasito Oscuro. (nº138. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Payasito es inmune a Habilidades y Recursos Rápidos. Pagar cinco Pasos: busca cinco cartas de criatura del mazo objetivo, mándalas a la Pila de Descart"
Fantasy Tokens Edicion Mitica.pdf,14,13,Edición Mítica,MITICA-139,texto de cartas,"Sebastiano el Titiritero. (nº139. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 20. ""Inmunidad a Recursos Rápidos y Eventos, o Habilidades. Sebastiano no puede atacar o bloquear. Pagar diez Pasos: genera una ficha de marioneta con"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-140,texto de cartas,"Ángel de la Guarda. (nº140. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Vuelo, inmunidad a Eventos, no se gira al atacar. Pagar cinco Pasos: la criatura objetivo no puede ser destruida por daño de combate."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-141,texto de cartas,"Ángel de Piedad. (nº141. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Vuelo, inmunidad a Recursos Rápidos, Dureza. Pagar cinco Pasos: recupera cinco Heridas a la criatura o jugador objetivo."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-142,texto de cartas,"Ángel de la Justicia. (nº142. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Vuelo, Dureza, ataca dos veces, inmunidad a Recursos Rápidos. Si fuera a ir a la Pila de Descartes, destruye la criatura objetivo. No puede ser trans"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-143,texto de cartas,"Ángel de la Verdad. (nº143. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""Vuelo, Dureza, inmunidad a Eventos. Pagar cinco Pasos: busca una carta de Elfo, Duende, Pixie o Ángel y ponla en tu mano, mezcla tu baraja."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-144,texto de cartas,"Ángel de la Muerte. (nº144. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 20. ""Vuelo, Dureza, inmunidad a Eventos, Recursos Rápidos y Habilidades. Pagar diez Pasos: destruye la criatura objetivo, no puede ser transmutada, el jugad"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-145,texto de cartas,"Arcángel. (nº145. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 30. ""Vuelo, Dureza, inmunidad a Eventos y Recursos Rápidos o Habilidades. Girar el Arcángel: busca una carta con el tipo de criatura Ángel y ponlo en tu mano. Todos l"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-146,texto de cartas,"Redención. (nº146. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Devuelve la criatura objetivo de la Pila de Descartes al tablero de juego si fue previamente jugada, pierdes cinco Heridas como pago adicional. Remueve esta carta a la Pil"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-147,texto de cartas,"Renovación. (nº147. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Devuelve la carta de Evento o Recurso Rápido de la Pila de Descartes a tu mano. Remueve esta carta a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-148,texto de cartas,"Reconstrucción. (nº148. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Devuelve la carta de Equipo o Artefacto de la Pila a tu mano. Remueve esta carta a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-149,texto de cartas,"Revancha. (nº149. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Baraja tu Pila y tu mazo, roba una carta. Remueve este naipe a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-150,texto de cartas,"Glifos Antiguos. (nº150. Edición Mítica). Tipo: Artefacto. Coste: 10. ""Los Glifos Antiguos entran a juego como un permanente. Pagar cinco Pasos: busca un Evento de tu baraja, juégalo por cinco Paso menos de su coste real. Pagar diez Pasos:"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-151,texto de cartas,"Ninfa de los Bosques. (nº151. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Cuando esta carta entre en juego, gira tres cartas o permanentes del jugador objetivo. Para poder enderezarlas, deberá pagar cinco Pasos por cada una"
Fantasy Tokens Edicion Mitica.pdf,15,14,Edición Mítica,MITICA-152,texto de cartas,"Ninfa Seductora. (nº152. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Girar la Ninfa Seductora: gira el permanente objetivo controlado por otro jugador. No se enderezará hasta que no endereces la Ninfa Seductora."" Fantasy To"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-153,texto de cartas,"Ninfa Naturista. (nº153. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Cuando esta carta entre en el tablero de juego, se convierte en un permanente Indestructible. No existe Fase de Combate, no pueden jugarse Artefactos o Eq"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-154,texto de cartas,"Ninfa Abjuradora. (nº154. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Girar la Ninfa Abjuradora: el Evento o Recurso Rápido objetivo no tiene lugar, remuévelo a la Pila de Descartes de su dueño."""
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-155,texto de cartas,"Selena, Ninfa Principal. (nº155. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Selena es inmune a Recursos Rápidos, Eventos y Habilidades. Pagar cinco Pasos: suma +5 a la Fuerza a todas las criaturas de tipo Pixie, Duende o N"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-156,texto de cartas,"Argéntea, Reina de las Ninfas. (nº156. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 20. ""Argéntea es inmune a Recursos Rápidos, Eventos y Habilidades. Pagar cinco de Fuerza: gira todas las criaturas del jugado"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-157,texto de cartas,"Ascenso por la Montaña Sagrada. (nº157. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Busca en tu mazo hasta cuatro copias de un mismo Evento o Recurso Rápido, elige dos y ponlas en tu mano, el resto en la Pila de Descartes. Manda esta"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-158,texto de cartas,"Meditación. (nº158. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Este turno no puedes ser objetivo de daño de combate o Eventos y Recurso Rápidos. Roba una carta y manda este naipe a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-159,texto de cartas,"Paz Interior. (nº159. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Prevén todo el daño de combate a una, dos o tres criaturas hasta el final del turno. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-160,texto de cartas,"Ley del Karma. (nº160. Edición Mítica). Tipo: Recurso Rápido. Coste: 15. ""El jugador objetivo recibe tantas Heridas como la suma total de la Fuerza de sus criaturas en juego. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-161,texto de cartas,"Mudras Bondadosos. (nº161. Edición Mítica). Tipo: Evento Legendario. Coste: 20. ""Cuando esta carta salga al tablero de juego, pon cinco contadores de Mantra encima de la mesa. Remover un contador de Mantra : no existe Fase de Combate, prevé"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-162,texto de cartas,"Rosario de Mantras. (nº162. Edición Mítica). Tipo: Artefacto. Coste: 10. ""Este Token es un permanente Indestructible. Pagar cinco Pasos: mira las primeras cinco cartas de tu mazo, elige una y pon las demás en cualquier orden. Juégala en cua"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-163,texto de cartas,"Iluminación. (nº163. Edición Mítica). Tipo: Evento. Coste: 20. ""Si el oponente posee menos de seis cartas en la mano, roba hast a que las tenga, tu haz lo mismo. Si el oponente tiene menos de cincuenta Heridas, las recupera, tu haz lo mismo"
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-164,texto de cartas,"Monje Iluminado. (nº164. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Monje Iluminado no puede atacar ni bloquear. Inmunidad a Recursos Rápidos."""
Fantasy Tokens Edicion Mitica.pdf,16,15,Edición Mítica,MITICA-165,texto de cartas,"Monje Orador. (nº165. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Monje Orador no puede atacar ni bloquea r. No se pueden jugar Recursos Rápidos por parte del oponente."" Fantasy Tokens Edición Mítica Página 16"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-166,texto de cartas,"Monje Meditando. (nº166. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Monje Meditando es inmune a Eventos, pero no puede atacar ni bloquear."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-167,texto de cartas,"Monje Sabio. (nº167. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Monje Sabio no puede atacar ni bloquear. +5 a todos los Tokens de tipo Monje, inmunidad a Recursos Rápidos."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-168,texto de cartas,"Monje Escogido. (nº168. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Monje Escogido no puede atacar ni bloquear. Pagar cinco Pasos: el jugador objetivo pierde su Fase de Combate, robo o mantenimiento."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-169,texto de cartas,"Lama de los Montes Sagrados. (nº169. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 20. ""El Lama de los Montes Sagrados es inmune a Recursos Rápidos, Eventos, Habilidades o Tokens Legendarios. Pagar cinco de Fue"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-170,texto de cartas,"Arroyo Estelar. (nº170. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""El jugador objetivo descarta una carta por cada Paso en su Reserva, y roba una carta por cada Paso en su Reserva. Vacía su Reserva y manda esta carta a la Pila de Des"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-171,texto de cartas,"Cielo Estrellado. (nº171. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Nombra una carta, comienza a mandar naipes a la Pila de Descartes hasta encontrarla y gana cinco Pasos. Ponla en tu mano, baraja, remueve esta carta a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-172,texto de cartas,"Sabiduría Ancestral. (nº172. Edición Mítica). Tipo: Evento. Coste: 10. ""Si una fuente de daño fuera a provocar Heridas, en vez de eso, la sufre el oponente objetivo. Roba una carta, envía este naipe a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-173,texto de cartas,"Regeneración Estelar. (nº173. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Envía cartas de tu mazo a la Pila de Descartes, recupera una Herida por carta, pierdes un Paso por Herida sanada, hasta vaciar tu Reserva de Pasos. Envía esta"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-174,texto de cartas,"El Monte Sagrado. (nº174. Edición Mítica). Tipo: Evento Legendario. Coste: 25. ""Este Token es un permanente Indestructible. Mientras este en juego, no puedes perder esta partida, si es mandado a la Pila de Descartes, pierdes la partida. Pag"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-175,texto de cartas,"Camino de la Perfección. (nº175. Edición Mítica). Tipo: Evento. Coste: 10. ""Si tu mano no es de tu agrado, descártala y roba seis cartas nuevas. Remueve este naipe a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-176 (Nirvana),texto de cartas,"Nirvana. (nº176. Edición Mítica). Tipo: Evento Legendario. Coste: 30. ""Ya no existe fase de mantenimiento , robo, descarte o combate. Cada jugador recibe hasta diez Pasos por turno, jugando sus cartas hasta quedarse sin mano. Cuando esto su"
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-176 (Tambor Chamánico),texto de cartas,"Tambor Chamánico. (nº176. Edición Mítica). Tipo: Ar tefacto. Coste: 10. ""Este es un permanente inmune a Eventos. Pagar cinco Pasos: destruye el permanente objetivo. Pagar diez Pasos: destruye la criatura objetivo, no puede ser transmutada."""
Fantasy Tokens Edicion Mitica.pdf,17,16,Edición Mítica,MITICA-177,texto de cartas,"Portador de Plagas. (nº177. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Portador no puede atacar ni bloquear. Resta cinco de Fuerza a todas las criaturas en juego del tablero, esta habilidad no afecta al Portador."" Fanta"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-178,texto de cartas,"Aberración Visionaria. (nº178. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""La Aberración entra en juego girada. Girar esta carta: el jugador objetivo descarta una carta, pierdes una Herida."""
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-179,texto de cartas,"Flautista del Abismo. (nº179. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Flautista del Abismo es inmune a Eventos y Recursos Rápidos. Girar el Flautista: pierdes diez Heridas, destruye el permanente legendario objetivo."
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-180,texto de cartas,"Cultista Cósmico. (nº180. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Cultista Cósmico no puede atacar ni bloquear. Mandar el Culti sta a la Pila de Descartes: busca en tu mazo una carta de Aberración, Primigenio o Demoni"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-181,texto de cartas,"Bailarín Primigenio. (nº181. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Bailarín Primigenio es inmune a Recu rsos Rápidos. Girar cinco permanentes: gira cinco permanentes del oponente objetivo, roba una carta, transmuta"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-182,texto de cartas,"Profeta del Abismo. (nº182. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Descartar tu mano, roba de nuevo tantas cartas como hayas descartado, pierde cinco Heridas cada vez que uses esta habilidad."""
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-183,texto de cartas,"Aniquilación. (nº183. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Destruye el mazo objetivo, envíalo completo a la Pila de Descartes, a continuación, haz lo mismo con el tuyo. Ya no se puede barajar la Pila con el mazo. Quien se qued"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-184,texto de cartas,"Ira de los Primigenios. (nº184. Edición Mítica). Tipo: Evento. Coste: 10. ""Ya no se pueden jugar criaturas ni artefactos no legendarios el rest o de la ronda, a cambio, pierdes veinte Heridas. Si hay criaturas encima del tablero, destrúyela"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-185,texto de cartas,"Curvatura Dimensional. (nº185. Edición Mítica). Tipo: Evento. Coste: 20. ""Regresa todas las criaturas a los mazos de sus propietarios, no pueden ser transmutadas. Sube el resto de permanentes a las manos de sus propietarios, no pueden ser t"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-186,texto de cartas,"Apertura del Vórtice. (nº186. Edición Mítica). Tipo: Recurso Rápido. Coste: 30. ""Descarta todas las manos, destruye todos los permanentes, envía todos los mazos a la Pila, pierde la partida el que menos Pasos posea en su Reserva, pierdes tr"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-187,texto de cartas,"Espacios Infinitos. (nº187. Edición Mítica). Tipo: Ev ento. Coste: 40. ""Esta carta es un permanente Indestructible. Pagar cinco Pasos: destruye el permanente objetivo. Pagar diez Pasos: la carta objetivo pierde sus habilidades. Pagar cinco"
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-188,texto de cartas,"Sublimación. (nº188. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Paga el coste en Pasos de cualquier carta de tu baraja. Sácala al tablero sin necesidad de tenerla en tu mano o haberla robado."""
Fantasy Tokens Edicion Mitica.pdf,18,17,Edición Mítica,MITICA-189,texto de cartas,"Revelaciones del Infinito. (nº189. Edición Mítica). Tipo: Evento. Coste: 15. ""Hasta el fin del turno, tu mano y tu Pila de Descartes son la misma cosa. Remueve esta carta a la Pila de Descartes."""
